B1,B2,B3,B4,B5,B6,B7,EVI,NBR,NDMI,NDWI,NDBI,NDBaI,elevation,classvalue,sample
0.02739749999999999,0.029102500000000003,0.040459999999999996,0.037847500000000006,0.16773,0.152385,0.0865225,0.27598256337139315,0.3193970560761447,0.047935898036643075,-0.611316585811038,-0.047935898036643075,0.27568201082008725,1912,1,train
0.02890999999999999,0.03006500000000001,0.041779999999999984,0.039992499999999986,0.16277999999999998,0.15211000000000002,0.08858500000000002,0.26075124389731136,0.29516838064169615,0.033884848677315754,-0.5915134923738757,-0.033884848677315754,0.26392322233532056,1920,1,train
0.027260000000000006,0.029102500000000003,0.04043250000000001,0.03781999999999999,0.17317500000000002,0.150295,0.08267249999999998,0.28632592989028643,0.353736112332542,0.07073298914891646,-0.6214318317474807,-0.07073298914891646,0.2902658096086365,1926,1,train
0.02896499999999999,0.030340000000000006,0.043017499999999986,0.040679999999999994,0.17911500000000002,0.15928750000000003,0.0902075,0.28945673674042055,0.3301153821162362,0.058591470216679827,-0.6126861220217664,-0.058591470216679827,0.2768792961782802,1926,1,train
0.031494999999999995,0.034684999999999994,0.046674999999999994,0.04738999999999999,0.18832749999999998,0.1752375,0.09920000000000001,0.29058559375850496,0.3099790454826059,0.03600456589605708,-0.6027701832959224,-0.03600456589605708,0.2770667273969482,1932,1,train
0.030752499999999988,0.033915,0.04991999999999999,0.047142500000000004,0.2092275,0.18340499999999998,0.1083575,0.32738624244578746,0.31761575641166934,0.06576760711352225,-0.6147367811767431,-0.06576760711352225,0.25722119874898247,1936,1,train
0.03465750000000001,0.03751750000000001,0.0567125,0.05555749999999998,0.23076000000000002,0.210905,0.1283225,0.34146576766821396,0.28527566784791797,0.04495488662221369,-0.6054405203976033,-0.04495488662221369,0.24344282229477268,1937,1,train
0.03465750000000001,0.03751750000000001,0.0567125,0.05555749999999998,0.23076000000000002,0.210905,0.1283225,0.34146576766821396,0.28527566784791797,0.04495488662221369,-0.6054405203976033,-0.04495488662221369,0.24344282229477268,1935,1,train
0.03182499999999999,0.03361249999999999,0.047032500000000005,0.04532749999999999,0.19055500000000003,0.1806275,0.10607499999999997,0.29995115357090124,0.2847992448504873,0.026745603577754965,-0.6040827063713369,-0.026745603577754965,0.26003435617059506,1889,1,train
0.03171499999999999,0.03375,0.04596,0.0444475,0.1663,0.1697925,0.10918250000000002,0.2581927093044938,0.20733621917907666,-0.010391484487157581,-0.5669461980589843,0.010391484487157581,0.2172596110762613,1892,1,train
0.030945,0.032539999999999986,0.046152499999999985,0.04340250000000001,0.16555750000000002,0.16253250000000002,0.097825,0.2583820005118779,0.2571640105170238,0.009220031089030448,-0.5640026451277693,-0.009220031089030448,0.24853326675820755,1893,1,train
0.02855250000000001,0.03042249999999999,0.0445575,0.04037750000000001,0.19602750000000002,0.16286250000000002,0.08765,0.32155802247497417,0.38204475152241546,0.09240993061940983,-0.6295903734646798,-0.09240993061940983,0.3002345192355671,1895,1,train
0.03001000000000001,0.030807499999999988,0.04367750000000001,0.04139499999999999,0.19492749999999998,0.16654750000000001,0.09026250000000002,0.3166294250422513,0.3670009467372627,0.07851165364133056,-0.6338928354393243,-0.07851165364133056,0.29704840154199597,1897,1,train
0.028469999999999995,0.030395000000000005,0.042330000000000007,0.03881000000000001,0.1914075,0.1614875,0.08545000000000003,0.31889338421222013,0.38271493457825767,0.08478442596239676,-0.6377988127707364,-0.08478442596239676,0.3079220450518855,1899,1,train
0.028469999999999995,0.029872499999999996,0.04332,0.0385075,0.1854675,0.1557675,0.08335999999999999,0.3081003170942635,0.3798253526889921,0.08703679282605829,-0.621307982297984,-0.08703679282605829,0.3027987161660621,1902,1,train
0.026792499999999997,0.029102500000000003,0.041147500000000004,0.037654999999999994,0.1787575,0.15403499999999998,0.08072000000000001,0.29732862027003537,0.37782659382798117,0.07428803233245952,-0.6257702189581865,-0.07428803233245952,0.31230431726693775,1907,1,train
0.02750749999999999,0.029047500000000004,0.040075,0.037105,0.1767225,0.14947,0.0802525,0.29542518649551364,0.37540616791516684,0.08354729185986806,-0.6303001649004255,-0.08354729185986806,0.3013091882597481,1913,1,train
0.027150000000000007,0.028882500000000005,0.040075,0.03691249999999999,0.170205,0.14314500000000002,0.07827250000000002,0.283586281140664,0.36998319767383353,0.08635710866443265,-0.6188415446071904,-0.08635710866443265,0.29298723000666155,1919,1,train
0.026242500000000002,0.027425000000000005,0.039360000000000006,0.03471250000000001,0.1739175,0.1378375,0.0748625,0.2958019727922958,0.39816303561379535,0.11573190486118907,-0.6309034004993493,-0.11573190486118907,0.29607428302773864,1924,1,train
0.026324999999999987,0.026682499999999998,0.040047499999999986,0.0343,0.1796375,0.14237499999999997,0.07456000000000002,0.3065367438083638,0.4133695256640997,0.11571755754823193,-0.6354097912920774,-0.11571755754823193,0.31260515822711854,1924,1,train
0.0262975,0.02855250000000001,0.041037500000000005,0.03622500000000001,0.1788675,0.14350249999999998,0.07951000000000003,0.3016785120217753,0.38454393281148697,0.1097031361479047,-0.6267706509629158,-0.1097031361479047,0.2869457990022979,1931,1,train
0.027205000000000007,0.028057499999999985,0.040075,0.03628000000000001,0.18808000000000002,0.1464725,0.0750825,0.3174858799305212,0.42938298579774864,0.12436762541006274,-0.6487037321119414,-0.12436762541006274,0.3222224729751078,1936,1,train
0.028057499999999985,0.029982499999999995,0.0448875,0.0417525,0.2102175,0.16058,0.08368999999999999,0.3407839254124898,0.43050109303097067,0.13386686803443928,-0.6480860822014464,-0.13386686803443928,0.3147746346256193,1938,1,train
0.028057499999999985,0.029982499999999995,0.0448875,0.0417525,0.2102175,0.16058,0.08368999999999999,0.3407839254124898,0.43050109303097067,0.13386686803443928,-0.6480860822014464,-0.13386686803443928,0.3147746346256193,1939,1,train
0.03377749999999999,0.037187499999999984,0.04939750000000001,0.05234,0.19204,0.19088500000000003,0.11278500000000002,0.2845970262972134,0.2600016402854095,0.003016256447084838,-0.5908050737768573,-0.003016256447084838,0.2571870780781769,1889,1,train
0.03933249999999999,0.042192499999999994,0.05591499999999999,0.061580000000000024,0.1795275,0.19556,0.12037500000000001,0.2392320478352539,0.19723910270838022,-0.04274335988269405,-0.5250220329804518,0.04274335988269405,0.23797616598350926,1891,1,train
0.032539999999999986,0.03636249999999999,0.04618,0.049754999999999994,0.16984749999999998,0.1731475,0.10068500000000002,0.2511011189438458,0.25565320248029333,-0.009621131503374758,-0.572461839349157,0.009621131503374758,0.264623446815115,1893,1,train
0.026489999999999986,0.02907499999999999,0.04065250000000001,0.03809499999999999,0.17955500000000002,0.15189000000000002,0.0832775,0.29716926632004625,0.36630743914850716,0.08346784534387301,-0.6307800597164038,-0.08346784534387301,0.2917601284191056,1894,1,train
0.028277499999999983,0.029404999999999987,0.0446125,0.03897500000000001,0.19322250000000002,0.15840749999999998,0.08569749999999998,0.3196084241236267,0.38550480424494493,0.09901032335125001,-0.6248449555364013,-0.09901032335125001,0.2978636242600521,1896,1,train
0.028469999999999995,0.029349999999999987,0.04403499999999999,0.038699999999999984,0.1996575,0.15915,0.08204,0.33208133808410684,0.41753121699695595,0.11289479734955365,-0.6386019266083282,-0.11289479734955365,0.3197064554915212,1898,1,train
0.028277499999999983,0.02912999999999999,0.04241249999999999,0.0381775,0.1916275,0.15851749999999998,0.08250750000000001,0.31909783379463363,0.39805205464460935,0.0945608248011539,-0.6375619552213297,-0.0945608248011539,0.31536147702520473,1901,1,train
0.02772749999999999,0.028799999999999992,0.04100999999999999,0.03669249999999999,0.1787025,0.14930500000000002,0.07917999999999997,0.30014181759003095,0.3859218830281234,0.08962447505011308,-0.6266939750810719,-0.08962447505011308,0.30691292645031426,1905,1,train
0.026269999999999988,0.027315000000000006,0.038699999999999984,0.03388749999999999,0.1771625,0.13585750000000002,0.06966499999999998,0.3046783625730995,0.4355167070119822,0.13195642450961592,-0.6414384156581158,-0.13195642450961592,0.32206935980245494,1911,1,train
0.02547250000000001,0.026077500000000003,0.03820499999999999,0.031494999999999995,0.16902250000000002,0.1256275,0.06405499999999997,0.29578064561918177,0.45035449582220527,0.14727642966231128,-0.6312748066738247,-0.14727642966231128,0.324608226905487,1916,1,train
0.025032499999999985,0.025747500000000006,0.03757250000000001,0.031384999999999996,0.162725,0.12480249999999998,0.0632025,0.28356667022906207,0.44050635712783975,0.13189173209519098,-0.6248330608220272,-0.13189173209519098,0.3276508603494588,1920,1,train
0.024895,0.026379999999999987,0.03938749999999999,0.03339249999999999,0.182195,0.13305250000000002,0.06738250000000001,0.31400882079851433,0.4600274463843895,0.15588545507894583,-0.6444890729186646,-0.15588545507894583,0.3276373886796218,1920,1,train
0.025774999999999992,0.027232499999999993,0.040927500000000006,0.0351525,0.1926175,0.139625,0.07068249999999998,0.32824663785097624,0.46310292442081286,0.1594994619893602,-0.6495108009163116,-0.1594994619893602,0.32781760041843505,1926,1,train
0.026737499999999997,0.02781,0.03938749999999999,0.034355,0.182745,0.1369575,0.07027,0.3143056849953402,0.44453886133233206,0.14321908649447526,-0.6453693178620868,-0.14321908649447526,0.32180815770107735,1932,1,train
0.026957499999999995,0.02792,0.04081750000000001,0.0357025,0.18962,0.140835,0.07260749999999999,0.32215545425242903,0.4462251289433794,0.14762978317773987,-0.6457390832655275,-0.14762978317773987,0.31965283390140203,1936,1,train
0.026957499999999995,0.02792,0.04081750000000001,0.0357025,0.18962,0.140835,0.07260749999999999,0.32215545425242903,0.4462251289433794,0.14762978317773987,-0.6457390832655275,-0.14762978317773987,0.31965283390140203,1937,1,train
0.03636249999999999,0.03740750000000001,0.055117499999999986,0.05261500000000002,0.19380000000000003,0.187475,0.11691000000000001,0.2872103561318907,0.24746548228251425,0.016589076126155726,-0.5571424267076442,-0.016589076126155726,0.2318281124234111,1888,1,train
0.035922499999999996,0.041669999999999985,0.053962500000000024,0.05866500000000002,0.20326,0.19547750000000003,0.11432500000000001,0.2908829387032528,0.28003526614921986,0.019517853224238928,-0.5804216194150976,-0.019517853224238928,0.26194914501981104,1890,1,train
0.030037499999999995,0.031797500000000006,0.045575000000000004,0.043484999999999996,0.206505,0.17141499999999998,0.09810000000000002,0.33162894256911735,0.3558871325158811,0.09285033869602036,-0.6384084417645193,-0.09285033869602036,0.2720256757508857,1891,1,train
0.02604999999999999,0.025499999999999995,0.03825999999999999,0.032952499999999996,0.17509999999999998,0.1381675,0.07169999999999999,0.3007610668900991,0.4189627228525122,0.1178944512277845,-0.6413573303337083,-0.1178944512277845,0.31671173478504305,1891,1,train
0.026902499999999996,0.027480000000000004,0.040075,0.03539999999999999,0.1876675,0.1431175,0.06895000000000001,0.3188267268581432,0.4626243338821397,0.13467962573877285,-0.6480674445920283,-0.13467962573877285,0.3497353436995296,1892,1,train
0.027067499999999994,0.028689999999999993,0.0413125,0.03611500000000001,0.19382749999999999,0.14652749999999998,0.07434000000000002,0.3298479306140289,0.44557039909757884,0.1389725433738303,-0.6486135919026962,-0.1389725433738303,0.32683622533872103,1897,1,train
0.02781,0.030120000000000008,0.04183500000000001,0.036885,0.18708999999999998,0.1519725,0.079675,0.31755813953488365,0.4026577699473319,0.10357235023041465,-0.634509118707,-0.10357235023041465,0.31210136090395973,1898,1,train
0.02772749999999999,0.02907499999999999,0.04037750000000001,0.0353725,0.18247000000000002,0.1462525,0.07599,0.31253651810129246,0.4119786427300163,0.11017651666679346,-0.6376221407016008,-0.11017651666679346,0.31615240109340026,1902,1,train
0.024620000000000003,0.0262975,0.037132499999999985,0.03182499999999999,0.17732750000000003,0.13022,0.06515500000000002,0.3106250073385233,0.46260039384285456,0.15317146131898332,-0.6537116478597409,-0.15317146131898332,0.333026231605886,1907,1,train
0.0234925,0.025582500000000008,0.0353175,0.03168750000000001,0.1661625,0.12636999999999998,0.06177250000000001,0.28871701009623896,0.45798144207778524,0.13602762086263923,-0.6494192972007147,-0.13602762086263923,0.34334347635435897,1910,1,train
0.0235475,0.026022500000000004,0.03471250000000001,0.032897499999999996,0.1688575,0.1279925,0.06281749999999997,0.2902464511735491,0.45771015431099615,0.13766211891527702,-0.6589625190352212,-0.13766211891527702,0.34157014831507804,1917,1,train
0.025032499999999985,0.026792499999999997,0.03930500000000001,0.0353725,0.1829925,0.13274999999999998,0.06564999999999999,0.3090136661408982,0.4719325939853405,0.15912491983182506,-0.6463747905397046,-0.15912491983182506,0.33820564516129037,1917,1,train
0.025499999999999995,0.02687500000000001,0.039745,0.03460250000000001,0.1918475,0.1359125,0.066695,0.32816804407713496,0.48406935030024073,0.17065840859165246,-0.6567678141563306,-0.17065840859165246,0.3416334538454894,1922,1,train
0.026324999999999987,0.0266275,0.039580000000000004,0.03394249999999999,0.1834325,0.134125,0.06842749999999997,0.31474726420010424,0.4566227269117765,0.15527109263676658,-0.6450423182557031,-0.15527109263676658,0.3243480085409957,1927,1,train
0.026379999999999987,0.027342499999999992,0.039635000000000004,0.03443750000000001,0.1774925,0.1360225,0.07266250000000002,0.3033271525032361,0.4190601826867341,0.13227437283702537,-0.634914969315264,-0.13227437283702537,0.30361549704099466,1932,1,train
0.026379999999999987,0.027342499999999992,0.039635000000000004,0.03443750000000001,0.1774925,0.1360225,0.07266250000000002,0.3033271525032361,0.4190601826867341,0.13227437283702537,-0.634914969315264,-0.13227437283702537,0.30361549704099466,1933,1,train
0.027892499999999987,0.03069749999999999,0.041972499999999996,0.040075,0.18260749999999998,0.163385,0.08855750000000001,0.2987285449159087,0.34683679678424567,0.05555756266393051,-0.6262133760797934,-0.05555756266393051,0.2970022921896861,1888,1,train
0.030230000000000007,0.032649999999999985,0.04868249999999999,0.043237499999999984,0.1978975,0.17273500000000003,0.10508499999999998,0.3189004059969607,0.30632957349021817,0.06789070035682239,-0.6051382918322654,-0.06789070035682239,0.24350298754589317,1889,1,train
0.03152250000000001,0.033310000000000006,0.048187499999999994,0.04519000000000001,0.22283999999999998,0.1857975,0.09983249999999999,0.35696918792272664,0.3812146991144272,0.0906488024226851,-0.6444087777070593,-0.0906488024226851,0.300966285054091,1889,1,train
0.025664999999999993,0.026022500000000004,0.039057499999999995,0.03325500000000001,0.185,0.139185,0.07068249999999998,0.3189632250083816,0.4471072521584388,0.1413236269414069,-0.6513618156053692,-0.1413236269414069,0.3264083290647672,1890,1,train
0.027260000000000006,0.028222499999999984,0.04189000000000001,0.0352075,0.1880525,0.14232,0.07423000000000002,0.3217440635383742,0.4339690982051795,0.13842707852499833,-0.6356480424453939,-0.13842707852499833,0.314430847379358,1890,1,train
0.02593999999999999,0.02588499999999999,0.039965,0.03394249999999999,0.17405500000000002,0.13316250000000002,0.06785000000000002,0.29595250819024616,0.4390359852008019,0.13310602423364554,-0.6265302308195496,-0.13310602423364554,0.32491760462657787,1893,1,train
0.0264075,0.0263525,0.0387825,0.03328249999999999,0.16723500000000002,0.13071500000000003,0.06625500000000001,0.28639800562095047,0.43248104843890534,0.12257090115791237,-0.6235028577669374,-0.12257090115791237,0.32725795806467994,1896,1,train
0.026682499999999998,0.02693000000000001,0.039112499999999994,0.034409999999999996,0.17116750000000003,0.13731500000000002,0.06933499999999998,0.29081191083249525,0.42341555701084205,0.10973880203901357,-0.6279960053262318,-0.10973880203901357,0.32896201306557,1899,1,train
0.027012499999999995,0.02781,0.04048750000000001,0.036087499999999995,0.1687475,0.13574750000000002,0.07368000000000002,0.28184813854027907,0.3921481680089922,0.10837616381221357,-0.612994957822544,-0.10837616381221357,0.29636747800551494,1903,1,train
0.02530750000000001,0.026379999999999987,0.03892000000000001,0.034217499999999984,0.16575,0.132255,0.07068249999999998,0.2802845623740097,0.40209150603237725,0.11239744299592287,-0.6196804612302731,-0.11239744299592287,0.3034062211271945,1907,1,train
0.024675000000000002,0.0263525,0.03903000000000001,0.03372249999999999,0.17334,0.1318975,0.0690325,0.29629413481178873,0.4303602925249358,0.1357713256071092,-0.6324339595988133,-0.1357713256071092,0.31287015378490024,1912,1,train
0.024125000000000008,0.02588499999999999,0.0387275,0.03287000000000001,0.1730375,0.12702999999999998,0.06606250000000002,0.29794472502805835,0.4474069427017983,0.15332383547035264,-0.6342407857766864,-0.15332383547035264,0.31574245504097753,1912,1,train
0.02453749999999999,0.025142499999999984,0.03836999999999999,0.03209999999999999,0.18125999999999998,0.12947750000000002,0.06614500000000001,0.31460622020115303,0.4652897071603241,0.16664387143489265,-0.6505941811227975,-0.16664387143489265,0.32374854630730104,1918,1,train
0.02464749999999999,0.02599499999999999,0.036775,0.03287000000000001,0.174495,0.12994499999999998,0.06606250000000002,0.3008810263840527,0.4507550169917794,0.14633425305478923,-0.6518672788375065,-0.14633425305478923,0.32591865107202506,1923,1,train
0.026957499999999995,0.029927499999999996,0.03982749999999999,0.039635000000000004,0.16674,0.1432,0.07937250000000001,0.2692688610544713,0.3549900959926862,0.07595018390656258,-0.6143875488641728,-0.07595018390656258,0.28677172606678714,1925,1,train
0.026957499999999995,0.029927499999999996,0.03982749999999999,0.039635000000000004,0.16674,0.1432,0.07937250000000001,0.2692688610544713,0.3549900959926862,0.07595018390656258,-0.6143875488641728,-0.07595018390656258,0.28677172606678714,1927,1,train
0.02745249999999999,0.02912999999999999,0.03988249999999999,0.037022499999999986,0.1787575,0.15639999999999998,0.08319500000000002,0.2996720701444287,0.3648085053587959,0.06670744351536227,-0.6351765459202343,-0.06670744351536227,0.3055364260522964,1887,1,train
0.031219999999999998,0.03355749999999999,0.04733499999999999,0.04543749999999999,0.19949250000000002,0.17279,0.09174749999999998,0.3155736319697158,0.3699526163988464,0.07172644429969181,-0.6164527858524679,-0.07172644429969181,0.3063554316495772,1886,1,train
0.028469999999999995,0.030175000000000007,0.04332,0.03955249999999999,0.205405,0.16478749999999998,0.08418500000000001,0.3408654172224358,0.4185918022031147,0.1097199430026271,-0.6516634837672128,-0.1097199430026271,0.32374057375814586,1885,1,train
0.025389999999999996,0.026957499999999995,0.03977249999999999,0.03473999999999999,0.18574249999999998,0.14325500000000002,0.06963750000000002,0.3166995420516547,0.4546362283655727,0.12914231871062837,-0.6472740172494069,-0.12914231871062837,0.34579658747959646,1885,1,train
0.02687500000000001,0.028827500000000006,0.039112499999999994,0.03641749999999999,0.18010500000000002,0.14575749999999998,0.07321250000000001,0.30380379798355683,0.42197045210062467,0.10540488703057281,-0.6431626124739129,-0.10540488703057281,0.3313010914737177,1886,1,train
0.025389999999999996,0.02833250000000001,0.0383425,0.03652749999999999,0.1781525,0.14405250000000003,0.07180999999999998,0.29883136626861173,0.4254338150722609,0.10583324281125359,-0.645788586341486,-0.10583324281125359,0.3346690601656149,1888,1,train
0.025609999999999994,0.02912999999999999,0.03886500000000001,0.035922499999999996,0.18876749999999998,0.15054250000000002,0.07560499999999998,0.32223278680921125,0.4280418727363853,0.11265509416168092,-0.6585285493064478,-0.11265509416168092,0.3313655910412454,1889,1,train
0.027645000000000003,0.029349999999999987,0.04252249999999999,0.0383425,0.20790750000000002,0.15942499999999998,0.08215,0.34808625945579763,0.43356058712496665,0.13198532664547796,-0.6604041049395041,-0.13198532664547796,0.31987995446548684,1894,1,train
0.034519999999999995,0.036500000000000005,0.052917500000000006,0.05041499999999999,0.1921775,0.1752375,0.10852250000000002,0.29027862242944347,0.2782008646491519,0.046105902045371065,-0.5681878455292845,-0.046105902045371065,0.23511065689314903,1900,1,train
0.024070000000000008,0.02698500000000001,0.0385625,0.03652749999999999,0.1691875,0.13682,0.07335000000000003,0.27964568937531886,0.3951450806576301,0.10577355130184717,-0.6287605294825511,-0.10577355130184717,0.3019936242089735,1906,1,train
0.023767499999999997,0.025499999999999995,0.038479999999999986,0.03460250000000001,0.1769425,0.1304125,0.06606250000000002,0.29820477957274216,0.45628690767679664,0.1513884595988353,-0.6427485522635752,-0.1513884595988353,0.3275225855706831,1908,1,train
0.0236025,0.025444999999999995,0.03776499999999999,0.0325125,0.1770525,0.13002750000000002,0.06441249999999998,0.3058944035757519,0.466485826103162,0.1531359906213364,-0.6483992225959245,-0.1531359906213364,0.3374562847150794,1908,1,train
0.023354999999999987,0.024400000000000005,0.036335000000000006,0.031549999999999995,0.17864750000000001,0.12747000000000003,0.06202000000000002,0.31034602798858185,0.48460012257575275,0.16718253611766717,-0.6619724861325922,-0.16718253611766717,0.34540081270779455,1912,1,train
0.024042499999999994,0.025774999999999992,0.038644999999999985,0.03320000000000001,0.1666025,0.12411499999999998,0.06509999999999999,0.2844427244582043,0.4380725283499315,0.146147032772365,-0.6234302488459057,-0.146147032772365,0.3118938773353064,1917,1,train
0.024042499999999994,0.025774999999999992,0.038644999999999985,0.03320000000000001,0.1666025,0.12411499999999998,0.06509999999999999,0.2844427244582043,0.4380725283499315,0.146147032772365,-0.6234302488459057,-0.146147032772365,0.3118938773353064,1918,1,train
0.030505000000000004,0.032649999999999985,0.04549249999999999,0.04519000000000001,0.15763749999999999,0.1490575,0.09081250000000002,0.23745093029197925,0.26896759911450985,0.027975676160354675,-0.5520848717570029,-0.027975676160354675,0.2428190269729436,1917,1,train
0.02803,0.028799999999999992,0.042137499999999994,0.03658249999999999,0.18931750000000003,0.15541,0.0816,0.3201152737752162,0.39760259119473645,0.09836029907680714,-0.6358903458555659,-0.09836029907680714,0.31142145901016827,1886,1,train
0.02855250000000001,0.028717500000000007,0.04263249999999999,0.037902500000000006,0.19561499999999998,0.15761000000000003,0.08286500000000002,0.32648669573830963,0.4048764722780809,0.10759430957604912,-0.6421158669031155,-0.10759430957604912,0.3108223308036178,1882,1,train
0.02756249999999999,0.02844250000000001,0.042550000000000004,0.037434999999999996,0.19190249999999998,0.15617999999999999,0.08399250000000003,0.32095308839494885,0.39112705920730695,0.10262653250307038,-0.6370266898412258,-0.10262653250307038,0.300565218749024,1881,1,train
0.0295975,0.02979000000000001,0.04373250000000001,0.04048750000000001,0.18832749999999998,0.15692250000000002,0.08283750000000001,0.30600396165843213,0.38902513229952235,0.09096307023895717,-0.6230931655606308,-0.09096307023895717,0.3089964964964965,1881,1,train
0.02984500000000001,0.030752499999999988,0.04356750000000001,0.040982500000000005,0.196,0.15997499999999998,0.0831675,0.319953230182425,0.40417491291070773,0.10120092703139275,-0.6362820499441701,-0.10120092703139275,0.31589499984576935,1882,1,train
